collection_date,sticker,companyName,date,revenue,cost_of_revenue,gross_profit,operating_expences_sales_general_administrative,other_operating_expenses,total_operating_expenses,operating_income,interest_expense,other_income_expense,income_before_income_taxes,provision_for_income_taxes,minority_interest,other_income,net_income_from_continuing_operations,net_income_from_discontinuing_operations,net_income_from_discontinuing_operations2,net_income_from_discontinuing_operations3,other,net_income,net_income_available_to_common_shareholders,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_shares_outstanding_basic,weighted_average_shares_outstanding_diluted,ebitda,commision_and_fees,compensation_and_benefits,cummulative_effect_of_accounting_changes,depreciation_and_amortisation,extraordinary_items,income_from_cont_operations_before_taxes,income_tax_expense_benefit,interest_income,investment_income_net,merger_acquisition_and_restructuring,net_interest_income,nonrecurring_expense,operating_expenses,policyholder_benefits_and_claims_incurred,other_distributions,other_expense,other_expenses,other_special_charges,policyholder_benefits_and_claims_incurred,preferred_distributions,preferred_dividend,premiums,provision_benefit_for_taxes,realised_capital_gains_net,research_and_development,restructuring_merger_and_acquisition,securities_gains,tech_communication_and_equipment,total_benefits_claims_expenses,total_costs_and_expenses,total_expenses,total_interest_expense,total_interest_income,total_net_revenue,total_noninterest_expenses,total_noninterest_revenue,total_nonoperating_income_net,total_revenues
20180209,EYAPS,THESSALONIKA WATER & SEWERAGE,2016-12-01 00:00:00,73.0,44.0,29.0,,13.0,13.0,17.0,,5.0,22.0,9.0,,,12.0,,,,-0.0,12.0,12.0,0.34,0.34,36.0,36.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EYAPS,THESSALONIKA WATER & SEWERAGE,2017-12-01 00:00:00,73.0,43.0,31.0,,10.0,10.0,21.0,,5.0,25.0,8.0,,,17.0,,,,,17.0,17.0,0.46,0.46,36.0,36.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EYDAP,EYDAP S.A. (CR),2012-12-01 00:00:00,335.0,207.0,128.0,,74.0,74.0,54.0,,8.0,62.0,15.0,,,47.0,,,,,47.0,47.0,0.44,0.44,106.0,106.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EYDAP,EYDAP S.A. (CR),2013-12-01 00:00:00,336.0,191.0,146.0,,89.0,89.0,56.0,,6.0,62.0,-16.0,,,78.0,,,,,78.0,78.0,0.73,0.73,106.0,106.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EYDAP,EYDAP S.A. (CR),2014-12-01 00:00:00,326.0,185.0,141.0,,92.0,92.0,50.0,,14.0,63.0,22.0,,,42.0,,,,,42.0,42.0,0.39,0.39,106.0,106.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EYDAP,EYDAP S.A. (CR),2015-12-01 00:00:00,324.0,186.0,138.0,,91.0,91.0,47.0,,9.0,56.0,13.0,,,44.0,,,,,44.0,44.0,0.41,0.41,106.0,106.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EYDAP,EYDAP S.A. (CR),2016-12-01 00:00:00,329.0,183.0,146.0,,96.0,96.0,50.0,,-9.0,41.0,17.0,,,24.0,,,,,24.0,24.0,0.23,0.23,106.0,106.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EYDAP,EYDAP S.A. (CR),2017-12-01 00:00:00,326.0,193.0,133.0,,96.0,96.0,37.0,,12.0,49.0,21.0,,,29.0,,,,,29.0,29.0,0.27,0.27,106.0,106.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FFGRP,FOLLI FOLLIE (CR),2012-12-01 00:00:00,1110.0,553.0,557.0,387.0,16.0,404.0,153.0,,-22.0,131.0,35.0,2.0,2.0,96.0,,,,-2.0,94.0,94.0,1.42,1.42,66.0,66.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FFGRP,FOLLI FOLLIE (CR),2013-12-01 00:00:00,887.0,441.0,447.0,281.0,10.0,291.0,156.0,,238.0,394.0,51.0,3.0,3.0,343.0,4.0,,,-3.0,345.0,345.0,5.15,5.15,67.0,67.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FFGRP,FOLLI FOLLIE (CR),2014-12-01 00:00:00,998.0,496.0,502.0,299.0,12.0,311.0,191.0,,2.0,193.0,47.0,4.0,4.0,145.0,,,,-4.0,141.0,141.0,2.11,2.11,67.0,67.0,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FFGRP,FOLLI FOLLIE (CR),2015-12-01 00:00:00,1193.0,612.0,581.0,341.0,14.0,355.0,226.0,14.0,13.0,225.0,39.0,4.0,4.0,187.0,,,,-4.0,183.0,183.0,2.74,2.74,67.0,67.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FFGRP,FOLLI FOLLIE (CR),2016-12-01 00:00:00,1337.0,725.0,612.0,349.0,16.0,365.0,247.0,15.0,21.0,253.0,27.0,4.0,4.0,227.0,,,,-4.0,222.0,222.0,3.35,3.35,66.0,66.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FFGRP,FOLLI FOLLIE (CR),2017-12-01 00:00:00,1422.0,776.0,646.0,368.0,10.0,377.0,269.0,,7.0,275.0,25.0,5.0,5.0,250.0,,,,-5.0,245.0,245.0,3.7,3.7,66.0,66.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FORTH,Forthnet (CR),2012-12-01 00:00:00,401.0,211.0,190.0,16.0,282.0,298.0,-108.0,,7.0,-101.0,-1.0,,,-101.0,,,,0.0,-100.0,-100.0,-2.35,-2.35,43.0,43.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FORTH,Forthnet (CR),2013-12-01 00:00:00,376.0,209.0,167.0,14.0,213.0,226.0,-59.0,,6.0,-53.0,7.0,,,-60.0,,,,1.0,-60.0,-60.0,-1.4,-1.4,43.0,43.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FORTH,Forthnet (CR),2014-12-01 00:00:00,375.0,199.0,176.0,11.0,221.0,231.0,-56.0,,4.0,-52.0,-9.0,,,-43.0,,,,1.0,-42.0,-42.0,-0.39,-0.39,108.0,108.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FORTH,Forthnet (CR),2015-12-01 00:00:00,350.0,192.0,158.0,8.0,202.0,210.0,-52.0,19.0,21.0,-50.0,4.0,,,-54.0,,,,5.0,-49.0,-49.0,-0.45,-0.45,110.0,110.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FORTH,Forthnet (CR),2016-12-01 00:00:00,321.0,171.0,150.0,7.0,171.0,179.0,-29.0,17.0,20.0,-25.0,-1.0,,,-24.0,,,,0.0,-23.0,-23.0,-0.21,-0.21,110.0,110.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FORTH,Forthnet (CR),2017-12-01 00:00:00,305.0,169.0,136.0,7.0,164.0,172.0,-36.0,17.0,21.0,-32.0,-3.0,,,-29.0,,,,0.0,-29.0,-29.0,-0.26,-0.26,110.0,110.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FOYRK,FOURLIS (CR),2012-12-01 00:00:00,420.0,261.0,160.0,165.0,3.0,168.0,-8.0,,-3.0,-12.0,-0.0,-0.0,-0.0,-11.0,,,,0.0,-11.0,-11.0,-0.22,-0.22,51.0,51.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FOYRK,FOURLIS (CR),2013-12-01 00:00:00,403.0,248.0,155.0,160.0,1.0,161.0,-6.0,,-0.0,-6.0,2.0,,,-8.0,,,,-0.0,-8.0,-8.0,-0.16,-0.16,51.0,51.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FOYRK,FOURLIS (CR),2014-12-01 00:00:00,413.0,249.0,164.0,166.0,2.0,168.0,-3.0,10.0,4.0,-9.0,2.0,,,-11.0,,,,-0.0,-11.0,-11.0,-0.23,-0.23,52.0,52.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FOYRK,FOURLIS (CR),2015-12-01 00:00:00,413.0,242.0,171.0,151.0,1.0,152.0,19.0,15.0,2.0,6.0,3.0,,,3.0,-3.0,,,,0.0,0.0,0.01,0.0,52.0,52.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FOYRK,FOURLIS (CR),2016-12-01 00:00:00,428.0,246.0,182.0,161.0,1.0,162.0,20.0,8.0,-5.0,8.0,1.0,,-0.0,7.0,-1.0,,,,6.0,6.0,0.12,0.11,51.0,52.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FOYRK,FOURLIS (CR),2017-12-01 00:00:00,425.0,243.0,183.0,163.0,1.0,163.0,19.0,6.0,-4.0,9.0,2.0,,-0.0,8.0,,,,-1.0,7.0,7.0,0.14,0.14,51.0,53.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,FRIGO,FRIGOGLASS SA (CR),2012-12-01 00:00:00,581.0,481.0,100.0,64.0,-0.0,68.0,32.0,,-38.0,-6.0,8.0,,,-14.0,,,,-1.0,-15.0,-15.0,-0.92,-0.92,16.0,16.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
20180209,FRIGO,FRIGOGLASS SA (CR),2013-12-01 00:00:00,523.0,435.0,87.0,56.0,-1.0,60.0,27.0,25.0,-19.0,-17.0,11.0,,,-28.0,,,,-3.0,-31.0,-31.0,-1.85,-1.85,17.0,17.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
20180209,FRIGO,FRIGOGLASS SA (CR),2014-12-01 00:00:00,487.0,404.0,83.0,56.0,-0.0,60.0,22.0,26.0,-37.0,-41.0,11.0,,,-52.0,,,,-4.0,-57.0,-57.0,-3.35,-3.35,17.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
20180209,FRIGO,FRIGOGLASS SA (CR),2015-12-01 00:00:00,454.0,387.0,67.0,52.0,,56.0,11.0,29.0,-17.0,-35.0,23.0,,,-58.0,,,,-4.0,-62.0,-62.0,-3.68,-3.68,17.0,17.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
20180209,FRIGO,FRIGOGLASS SA (CR),2016-12-01 00:00:00,413.0,352.0,61.0,51.0,0.0,55.0,7.0,29.0,-7.0,-29.0,20.0,,,-49.0,,,,-9.0,-58.0,-58.0,-3.42,-3.42,17.0,17.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
20180209,FRIGO,FRIGOGLASS SA (CR),2017-12-01 00:00:00,387.0,334.0,54.0,46.0,-5.0,45.0,9.0,21.0,-34.0,-47.0,14.0,,,-61.0,,,,-6.0,-67.0,-67.0,-3.96,-3.96,17.0,17.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
20180209,GEKTERNA,GEK TERNA (CR),2012-12-01 00:00:00,673.0,605.0,68.0,37.0,,40.0,29.0,,-72.0,-43.0,4.0,,,-47.0,,,,-5.0,-53.0,-53.0,-0.62,-0.62,84.0,84.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
20180209,GEKTERNA,GEK TERNA (CR),2013-12-01 00:00:00,730.0,646.0,84.0,36.0,117.0,155.0,-72.0,,,-72.0,16.0,,,-88.0,,,,-2.0,-89.0,-89.0,-1.05,-1.05,85.0,86.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
20180209,GEKTERNA,GEK TERNA (CR),2014-12-01 00:00:00,924.0,861.0,63.0,35.0,80.0,118.0,-55.0,46.0,46.0,-55.0,4.0,,,-59.0,,,,-2.0,-61.0,-61.0,-0.66,-0.66,93.0,102.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
20180209,GEKTERNA,GEK TERNA (CR),2015-12-01 00:00:00,972.0,862.0,109.0,33.0,64.0,100.0,10.0,46.0,55.0,19.0,23.0,,,-4.0,,,,-10.0,-14.0,-14.0,-0.15,-0.15,98.0,98.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
20180209,GEKTERNA,GEK TERNA (CR),2016-12-01 00:00:00,1163.0,951.0,213.0,37.0,100.0,138.0,75.0,47.0,66.0,94.0,48.0,,,46.0,,,,-12.0,34.0,34.0,0.35,0.35,99.0,99.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
20180209,GEKTERNA,GEK TERNA (CR),2017-12-01 00:00:00,1187.0,939.0,248.0,38.0,95.0,134.0,114.0,,15.0,130.0,69.0,,,61.0,,,,-15.0,46.0,46.0,0.47,0.47,98.0,98.0,258.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
20180209,GRIV,GRIVALIA PROPERTIES (CR),2012-12-01 00:00:00,39.0,,,1.0,,,-31.0,,-3.0,-26.0,2.0,,,-28.0,,,,,-28.0,-28.0,-0.4,-0.4,70.0,70.0,-31.0,,,,,,,,9.0,,,,,70.0,,,,,,,,,,,,,,,,,,70.0,,,,,,,
20180209,GRIV,GRIVALIA PROPERTIES (CR),2013-12-01 00:00:00,37.0,,,1.0,,,-12.0,,10.0,5.0,3.0,,,3.0,,,,,3.0,3.0,0.04,0.04,70.0,70.0,-12.0,,,,,,,,7.0,,,,,48.0,,,,,,,,,,,,,,,,,,48.0,,,,,,,
20180209,GRIV,GRIVALIA PROPERTIES (CR),2014-12-01 00:00:00,51.0,,,,,,49.0,,-1.0,54.0,4.0,,,50.0,,,,,50.0,50.0,0.52,0.52,96.0,96.0,49.0,,,,,,,,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
20180209,GRIV,GRIVALIA PROPERTIES (CR),2015-12-01 00:00:00,58.0,,,,,,69.0,1.0,-1.0,68.0,6.0,,,62.0,,,,,62.0,62.0,0.62,0.62,100.0,100.0,69.0,,,,,,,,0.0,,,,,-11.0,,,,,,,,,,,,,,,,,,-11.0,,,,,,,
20180209,GRIV,GRIVALIA PROPERTIES (CR),2016-12-01 00:00:00,61.0,,,1.0,,,32.0,,-1.0,31.0,5.0,,,26.0,,,,,26.0,26.0,0.27,0.27,98.0,98.0,33.0,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,29.0,,,,,,,
20180209,GRIV,GRIVALIA PROPERTIES (CR),2017-12-01 00:00:00,64.0,,,1.0,,,51.0,,-1.0,50.0,7.0,,,43.0,,,,,43.0,43.0,0.45,0.45,95.0,95.0,51.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2012-06-01 00:00:00,229.0,176.0,53.0,24.0,25.0,49.0,4.0,22.0,19.0,0.0,-3.0,,-0.0,3.0,,,,0.0,3.0,3.0,0.08,0.08,37.0,37.0,23.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2013-06-01 00:00:00,228.0,184.0,44.0,22.0,23.0,45.0,-0.0,,-11.0,-11.0,-1.0,,,-11.0,,,,-0.0,-11.0,-11.0,-0.3,-0.3,37.0,37.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2014-06-01 00:00:00,177.0,170.0,7.0,21.0,32.0,53.0,-45.0,,-12.0,-57.0,-8.0,,,-50.0,,,,-0.0,-50.0,-50.0,-1.36,-1.36,37.0,37.0,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2015-06-01 00:00:00,175.0,201.0,-26.0,19.0,12.0,31.0,-57.0,14.0,3.0,-67.0,6.0,,,-72.0,,,,0.0,-72.0,-72.0,-1.97,-1.97,37.0,37.0,-53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2016-06-01 00:00:00,116.0,120.0,-4.0,14.0,18.0,31.0,-35.0,9.0,3.0,-42.0,1.0,,,-43.0,,,,-0.0,-43.0,-43.0,-1.16,-1.16,37.0,37.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2017-12-01 00:00:00,116.0,120.0,-4.0,14.0,18.0,31.0,-35.0,9.0,3.0,-42.0,1.0,,,-43.0,,,,-0.0,-43.0,-43.0,-1.16,-1.16,37.0,37.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HTO,OTE (CR),2012-12-01 00:00:00,4680.0,889.0,3792.0,1759.0,1418.0,3176.0,615.0,249.0,243.0,609.0,108.0,,,502.0,,,,-25.0,476.0,476.0,0.97,0.97,490.0,490.0,1777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HTO,OTE (CR),2013-12-01 00:00:00,4054.0,2098.0,1956.0,313.0,1308.0,1620.0,335.0,249.0,228.0,315.0,21.0,,,294.0,29.0,,,-6.0,317.0,317.0,0.59,0.58,490.0,492.0,1406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HTO,OTE (CR),2014-12-01 00:00:00,3918.0,1631.0,2287.0,120.0,1578.0,1698.0,589.0,203.0,9.0,395.0,124.0,,,272.0,,,,-4.0,267.0,267.0,0.55,0.55,488.0,488.0,1394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HTO,OTE (CR),2015-12-01 00:00:00,3903.0,1696.0,2207.0,315.0,1501.0,1816.0,391.0,157.0,13.0,246.0,118.0,,,129.0,,,,23.0,152.0,152.0,0.31,0.31,489.0,489.0,1233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HTO,OTE (CR),2016-12-01 00:00:00,3908.0,1638.0,2270.0,205.0,1702.0,1906.0,364.0,149.0,38.0,252.0,168.0,,,84.0,,,,56.0,140.0,140.0,0.29,0.29,489.0,489.0,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,HTO,OTE (CR),2017-12-01 00:00:00,3886.0,1682.0,2204.0,201.0,1624.0,1825.0,380.0,142.0,15.0,253.0,169.0,,,84.0,,,,52.0,136.0,136.0,0.28,0.28,489.0,489.0,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,IASO,IASO SA (CR),2012-12-01 00:00:00,124.0,103.0,21.0,4.0,8.0,13.0,8.0,9.0,6.0,6.0,3.0,,,3.0,,,,2.0,4.0,4.0,0.05,0.05,87.0,87.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,IASO,IASO SA (CR),2013-12-01 00:00:00,107.0,97.0,10.0,12.0,1.0,13.0,-3.0,,2.0,-1.0,2.0,,-0.0,-3.0,,,,1.0,-2.0,-2.0,-0.02,-0.02,87.0,87.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,IASO,IASO SA (CR),2014-12-01 00:00:00,117.0,102.0,14.0,11.0,22.0,32.0,-18.0,7.0,23.0,-3.0,3.0,,,-6.0,,,,3.0,-3.0,-3.0,-0.04,-0.03,87.0,87.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,IASO,IASO SA (CR),2015-12-01 00:00:00,109.0,96.0,13.0,12.0,11.0,23.0,-10.0,7.0,15.0,-3.0,-10.0,,,8.0,,,,3.0,10.0,10.0,0.12,0.12,87.0,87.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,IASO,IASO SA (CR),2016-12-01 00:00:00,117.0,96.0,20.0,11.0,12.0,23.0,-3.0,5.0,13.0,5.0,2.0,,-0.0,3.0,,,,1.0,4.0,4.0,0.05,0.05,87.0,87.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,IASO,IASO SA (CR),2017-12-01 00:00:00,119.0,93.0,26.0,11.0,12.0,23.0,3.0,5.0,13.0,10.0,3.0,,-0.0,7.0,,,,1.0,9.0,9.0,0.1,0.1,87.0,87.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2012-12-01 00:00:00,,,,56.0,,,,,-0.0,-5.0,,,230.0,,,,,,-7.0,-7.0,-0.08,-0.08,87.0,87.0,18.0,,,,,,,-2.0,,,,,,,,,,178.0,,,,,,,,,,,,234.0,,,,,,,,,230.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2013-12-01 00:00:00,,,,33.0,,,,,-0.0,-32.0,,,142.0,,,,,,-39.0,-39.0,-0.45,-0.45,87.0,87.0,-22.0,,,,,,,-7.0,,,,,,,,,,141.0,,,,,,,,,,,,174.0,,,,,,,,,142.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2014-12-01 00:00:00,,,,35.0,,,,,-0.0,-17.0,,,149.0,,,,,,-19.0,-19.0,-0.21,-0.21,87.0,87.0,-8.0,,,,,,,-1.0,,,,,,,,,,131.0,,,,,,,,,,,,166.0,,,,,,,,,149.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2015-12-01 00:00:00,,,,36.0,,,,,-0.0,-16.0,,,157.0,,,,,,-16.0,-16.0,-0.18,-0.18,87.0,87.0,1.0,,,,,,,0.0,,1.0,,,,,,,,131.0,,,,,,,,,,,,174.0,,,,,,,,,158.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2016-12-01 00:00:00,,,,27.0,,,,,-0.0,7.0,,,167.0,,,,,,3.0,3.0,0.04,0.04,87.0,87.0,23.0,,,,,,,-3.0,,,,,,,,,,125.0,,,,,,,,,,,,161.0,,,,,,,,,167.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2017-12-01 00:00:00,,,,27.0,,,,,-0.0,11.0,,,170.0,,,,,,7.0,7.0,0.09,0.09,87.0,,27.0,,,,,,,-3.0,,,,,,,,,,125.0,,,,,,,,,,,,159.0,,,,,,,,,170.0
20180209,INLOT,INTRALOT (CR),2012-12-01 00:00:00,1374.0,1131.0,243.0,161.0,10.0,182.0,61.0,43.0,40.0,58.0,25.0,,,33.0,,,,-27.0,6.0,6.0,0.04,0.04,159.0,159.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,
20180209,INLOT,INTRALOT (CR),2013-12-01 00:00:00,1539.0,1272.0,268.0,161.0,53.0,221.0,47.0,,6.0,54.0,32.0,,,21.0,,,,-26.0,-5.0,-5.0,-0.03,-0.03,159.0,159.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,
20180209,INLOT,INTRALOT (CR),2014-12-01 00:00:00,1853.0,1583.0,270.0,180.0,76.0,264.0,7.0,,30.0,37.0,44.0,,,-8.0,,,,-42.0,-50.0,-50.0,-0.31,-0.31,159.0,159.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,
20180209,INLOT,INTRALOT (CR),2015-12-01 00:00:00,1915.0,1653.0,262.0,191.0,67.0,264.0,-3.0,62.0,90.0,26.0,46.0,,,-21.0,,,,-44.0,-65.0,-65.0,-0.41,-0.41,158.0,158.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,
20180209,INLOT,INTRALOT (CR),2016-12-01 00:00:00,1324.0,1090.0,233.0,144.0,10.0,158.0,75.0,80.0,10.0,5.0,33.0,,,-28.0,73.0,,,-44.0,1.0,1.0,0.01,0.01,158.0,158.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
20180209,INLOT,INTRALOT (CR),2017-12-01 00:00:00,1452.0,1196.0,256.0,151.0,11.0,167.0,88.0,71.0,6.0,23.0,34.0,,,-10.0,26.0,,,-48.0,-33.0,-33.0,-0.21,-0.21,157.0,157.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
20180209,INTERCO,INTERCONTINENTAL (CR),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,INTERCO,INTERCONTINENTAL (CR),2013-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,INTERCO,INTERCONTINENTAL (CR),2014-12-01 00:00:00,3.0,,,0.0,,,3.0,1.0,2.0,5.0,0.0,,,5.0,,,,,5.0,5.0,,,,,5.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,
20180209,INTERCO,INTERCONTINENTAL (CR),2015-12-01 00:00:00,7.0,,,0.0,,,6.0,1.0,2.0,8.0,0.0,,,8.0,,,,,8.0,8.0,0.78,0.78,10.0,10.0,9.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
20180209,INTERCO,INTERCONTINENTAL (CR),2016-12-01 00:00:00,7.0,,,0.0,,,6.0,0.0,1.0,6.0,1.0,,,5.0,,,,-0.0,5.0,5.0,0.59,0.59,9.0,9.0,6.0,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
20180209,INTERCO,INTERCONTINENTAL (CR),2017-12-01 00:00:00,8.0,,,0.0,,,6.0,0.0,-0.0,6.0,1.0,,,5.0,,,,-0.0,5.0,5.0,0.49,0.49,,,6.0,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
20180209,INTRK,INTRACOM HOLDINGS (CR),2012-12-01 00:00:00,542.0,447.0,95.0,95.0,7.0,102.0,-7.0,32.0,-11.0,-49.0,0.0,,,-50.0,,,,7.0,-43.0,-43.0,-0.32,-0.32,133.0,133.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,INTRK,INTRACOM HOLDINGS (CR),2013-12-01 00:00:00,514.0,442.0,72.0,84.0,40.0,123.0,-51.0,,-25.0,-76.0,-3.0,,,-73.0,,,,9.0,-65.0,-65.0,-0.49,-0.49,133.0,133.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,INTRK,INTRACOM HOLDINGS (CR),2014-12-01 00:00:00,346.0,287.0,60.0,56.0,9.0,64.0,-5.0,10.0,1.0,-14.0,2.0,,0.0,-16.0,40.0,,,-3.0,20.0,20.0,0.15,0.15,133.0,133.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
