collection_date,sticker,companyName,date,currentAssets_cash_and_cash_equivalents,currentAssets_cash_and_due_from_banks,currentAssets_short_term_investments,currentAssets_total_cash,currentAssets_inventories,currentAssets_deposits,currentAssets_derivative_assets,currentAssets_accumulated_other_comprehensive_income,currentAssets_trading_assets,currentAssets_other_current_assets,currentAssets_total_current_assets,nonCurrentAssets_land,nonCurrentAssets_fixtures_and_equipment,nonCurrentAssets_other_properties,nonCurrentAssets_property_and_equipment,nonCurrentAssets_property_and_equipment_at_cost,nonCurrentAssets_property_and_equipment_net,nonCurrentAssets_real_estate_properties,nonCurrentAssets_real_estate_properties_net,nonCurrentAssets_accumulated_depreciation,nonCurrentAssets_goodwill,nonCurrentAssets_intangible_assets,nonCurrentAssets_other_intangible_assets,nonCurrentAssets_deferred_revenues,nonCurrentAssets_receivables,nonCurrentAssets_premiums_and_other_receivables,nonCurrentAssets_unearned_premiums,nonCurrentAssets_prepaid_expenses,nonCurrentAssets_general_partner,nonCurrentAssets_minority_interest,nonCurrentAssets_net_loans,nonCurrentAssets_investments,nonCurrentAssets_equity_and_other_investments,nonCurrentAssets_other_long_term_assets,nonCurrentAssets_total_non_current_assets,other_assets,total_assets,currentLiabilities_accounts_payable,currentLiabilities_payables_and_accrued_expenses,currentLiabilities_short_term_debt,currentLiabilities_short_term_borrowing,currentLiabilities_capital_leases,currentLiabilities_taxes_payable,currentAssets_derivative_liabilities,currentLiabilities_other_current_liabilities,currentLiabilities_total_current_liabilities,nonCurrentLiabilities_accrued_liabilities,nonCurrentLiabilities_debt_securities,nonCurrentLiabilities_long_term_debt,nonCurrentLiabilities_capital_leases,nonCurrentLiabilities_deferred_taxes_liabilities,nonCurrentAssets_deferred_income_taxes,nonCurrentLiabilities_pensions_and_other_benefits,nonCurrentLiabilities_other_long_term_liabilities,nonCurrentLiabilities_total_non_current_liabilities,other_liabilities,total_liabilities,stockholdersEquity_additional_paid_in_capital,stockholdersEquity_retained_earnings,stockholdersEquity_treasurey_stock,stockholdersEquity_preferred_stock,stockholdersEquity_common_stock,total_stockholders_equity,total_liabilities_and_stockholders_equity
20180209,BELA,JUMBO SA (CR),2016-06-01 00:00:00,395.0,,8.0,403.0,197.0,,,605.0,,79.0,679.0,,,,,678.0,498.0,,,-179.0,,0.0,,,,,,,,,,,,32.0,530.0,,1209.0,,,0.0,,,51.0,,77.0,129.0,,,144.0,,8.0,,7.0,6.0,165.0,,294.0,,311.0,,,,916.0,1209.0
20180209,BELA,JUMBO SA (CR),2017-06-01 00:00:00,366.0,,,366.0,239.0,,,550.0,,73.0,713.0,,,,,719.0,515.0,,,-204.0,,,,,35.0,,,,,,,,,31.0,546.0,,1260.0,40.0,,15.0,,,49.0,,30.0,134.0,,,144.0,,8.0,,7.0,5.0,164.0,,298.0,50.0,362.0,,,,962.0,1260.0
20180209,BIOSK,UNIBIOS (CR),2012-12-01 00:00:00,0.0,,0.0,0.0,2.0,,,6.0,,5.0,8.0,,,,,10.0,6.0,,,-4.0,,8.0,,0.0,,,,,,0.0,,,,1.0,16.0,,24.0,,,2.0,,,,,6.0,8.0,,,0.0,4.0,,1.0,,1.0,5.0,,13.0,18.0,-13.0,,,,11.0,24.0
20180209,BIOSK,UNIBIOS (CR),2013-12-01 00:00:00,0.0,,0.0,0.0,2.0,,,-6.0,,7.0,9.0,,,,,10.0,6.0,,,-4.0,,8.0,,,,,,,,0.0,,,,1.0,16.0,,25.0,,,1.0,,,0.0,,7.0,9.0,,,0.0,3.0,,0.0,,1.0,4.0,,13.0,18.0,,-0.0,,,12.0,25.0
20180209,BIOSK,UNIBIOS (CR),2014-12-01 00:00:00,0.0,,0.0,0.0,2.0,,,7.0,,7.0,8.0,,,,,10.0,6.0,,,-4.0,,8.0,,,,,,,,0.0,,,,1.0,15.0,,24.0,,,2.0,,,0.0,,5.0,7.0,,,0.0,4.0,,0.0,,1.0,5.0,,12.0,18.0,-13.0,-0.0,,,11.0,24.0
20180209,BIOSK,UNIBIOS (CR),2015-12-01 00:00:00,1.0,,0.0,1.0,2.0,,,7.0,,5.0,8.0,,,,,10.0,6.0,,,-4.0,,8.0,,,,,,,,0.0,,,,1.0,14.0,,22.0,,,3.0,,,0.0,,4.0,7.0,,,0.0,4.0,0.0,0.0,,0.0,5.0,,12.0,18.0,-14.0,-0.0,,,11.0,22.0
20180209,BIOSK,UNIBIOS (CR),2016-12-01 00:00:00,0.0,,0.0,0.0,2.0,,,3.0,,3.0,5.0,,,,,9.0,5.0,,,-4.0,,7.0,,,,,,,,0.0,,,,2.0,14.0,,19.0,,,3.0,,,0.0,,3.0,5.0,,,0.0,3.0,0.0,,,0.0,4.0,,10.0,18.0,-12.0,-0.0,,,9.0,19.0
20180209,CRETA,KRETA FARM SA (CR),2012-12-01 00:00:00,4.0,,,4.0,10.0,,,63.0,,51.0,66.0,,,,,161.0,104.0,,,-57.0,,19.0,,,,,,,,-2.0,,,,5.0,128.0,,193.0,34.0,,45.0,,,,,9.0,89.0,,,48.0,4.0,10.0,,,1.0,61.0,,150.0,2.0,-21.0,,,,44.0,193.0
20180209,CRETA,KRETA FARM SA (CR),2013-12-01 00:00:00,3.0,,,3.0,7.0,,,63.0,,25.0,35.0,,,,,160.0,100.0,,,-61.0,,16.0,,,,,,,,-2.0,,,,4.0,119.0,,154.0,19.0,,55.0,,,,,9.0,83.0,,,43.0,3.0,8.0,,,1.0,54.0,,137.0,2.0,-48.0,,,,17.0,154.0
20180209,CRETA,KRETA FARM SA (CR),2014-12-01 00:00:00,1.0,,,1.0,9.0,,,65.0,,26.0,36.0,,,,,161.0,92.0,,,-61.0,,16.0,,,,,,,,-3.0,,,,13.0,121.0,,157.0,20.0,,46.0,,,,,9.0,75.0,,,48.0,7.0,6.0,,,2.0,61.0,,136.0,2.0,-46.0,,,,21.0,157.0
20180209,CRETA,KRETA FARM SA (CR),2015-12-01 00:00:00,1.0,,,1.0,8.0,,,64.0,,31.0,39.0,,,,,163.0,99.0,,,-64.0,,14.0,,,,,,,,-3.0,,,,7.0,120.0,,159.0,,,,,,,,33.0,77.0,,,,,7.0,,,62.0,65.0,,142.0,2.0,-49.0,,,,17.0,159.0
20180209,CRETA,KRETA FARM SA (CR),2016-12-01 00:00:00,1.0,,,1.0,8.0,,,64.0,,42.0,50.0,,,,,,89.0,,,,,17.0,,,,,,,,-4.0,,,,2.0,107.0,,158.0,,,53.0,,,,,28.0,81.0,,,54.0,6.0,5.0,,,4.0,65.0,,146.0,2.0,-54.0,,,,12.0,158.0
20180209,DAIOS,DAIOS PLASTICS SA (CR),2012-12-01 00:00:00,1.0,,,1.0,2.0,,,32.0,,8.0,11.0,,,,,168.0,154.0,,,-14.0,,0.0,,,,,,,,,,,,2.0,156.0,,167.0,,,37.0,,,,,16.0,53.0,,,73.0,,4.0,,,18.0,95.0,,148.0,,-13.0,,,,19.0,167.0
20180209,DAIOS,DAIOS PLASTICS SA (CR),2013-12-01 00:00:00,1.0,,,1.0,3.0,,,32.0,,1.0,13.0,,,,,170.0,151.0,,,-18.0,,0.0,,,9.0,,,,,,,,,2.0,154.0,,167.0,,,56.0,,,,,15.0,71.0,,,57.0,,7.0,,,17.0,81.0,,151.0,,-16.0,,,,16.0,167.0
20180209,DAIOS,DAIOS PLASTICS SA (CR),2014-12-01 00:00:00,1.0,,,1.0,2.0,,,33.0,,0.0,14.0,,,,,172.0,149.0,,,-22.0,,0.0,,,11.0,,,,,,,,,2.0,152.0,,166.0,,,31.0,,,,,15.0,46.0,,,79.0,,8.0,,0.0,17.0,104.0,,150.0,,-18.0,,,,16.0,166.0
20180209,DAIOS,DAIOS PLASTICS SA (CR),2015-12-01 00:00:00,1.0,,,1.0,3.0,,,33.0,,1.0,16.0,,,,,173.0,147.0,,,-26.0,,1.0,,,11.0,,,,,,,,,2.0,150.0,,165.0,,,37.0,,,,,14.0,51.0,,,72.0,,13.0,,,16.0,101.0,,152.0,,-20.0,,,,13.0,165.0
20180209,DAIOS,DAIOS PLASTICS SA (CR),2016-12-01 00:00:00,2.0,,,2.0,4.0,,,35.0,,1.0,17.0,,,,,174.0,144.0,,,-30.0,,1.0,,,11.0,,,,,,,,,2.0,148.0,,165.0,,,8.0,,,,,16.0,24.0,,,97.0,,13.0,,,16.0,127.0,,151.0,,-21.0,,,,14.0,165.0
20180209,EEE,CC HBC AG (CR),2012-12-01 00:00:00,439.0,,14.0,453.0,458.0,,,579.0,,173.0,1971.0,,,,,5989.0,3041.0,,,-2948.0,1709.0,235.0,,,801.0,,,86.0,,18.0,,,,253.0,5279.0,,7250.0,436.0,,408.0,,,113.0,,1248.0,2222.0,,,1492.0,113.0,177.0,40.0,,239.0,2039.0,,4261.0,569.0,1895.0,-54.0,,,2989.0,7250.0
20180209,EEE,CC HBC AG (CR),2013-12-01 00:00:00,738.0,,14.0,752.0,429.0,,,-4379.0,,174.0,2152.0,,,,,5914.0,2902.0,,,-3012.0,1692.0,229.0,,,730.0,,,66.0,,5.0,,,,257.0,5123.0,,7275.0,481.0,,431.0,,,135.0,,1004.0,2066.0,,,1749.0,104.0,179.0,43.0,,208.0,2246.0,,4313.0,5287.0,2125.0,-71.0,,,2962.0,7275.0
20180209,EEE,CC HBC AG (CR),2014-12-01 00:00:00,636.0,,56.0,693.0,414.0,,,-4830.0,,204.0,2062.0,,,,,5603.0,2624.0,,,-2979.0,1665.0,219.0,,,684.0,,,67.0,,4.0,,,,268.0,4817.0,,6879.0,509.0,,540.0,,,125.0,,1013.0,2196.0,,,1458.0,99.0,137.0,40.0,,198.0,1896.0,,4092.0,5158.0,2530.0,-71.0,,,2787.0,6879.0
20180209,EEE,CC HBC AG (CR),2015-12-01 00:00:00,487.0,,17.0,504.0,436.0,,,-4893.0,,18.0,1868.0,,,,,5627.0,2546.0,,,-3082.0,1883.0,29.0,,,910.0,,,,,4.0,,,,150.0,4665.0,,6533.0,485.0,,774.0,,,168.0,,1056.0,2491.0,,,826.0,97.0,132.0,56.0,,163.0,1222.0,,3713.0,5028.0,2816.0,-132.0,,,2820.0,6533.0
20180209,EEE,CC HBC AG (CR),2016-12-01 00:00:00,573.0,,8.0,581.0,432.0,,,-7029.0,,245.0,2061.0,,,,,5525.0,2407.0,,,-3119.0,1854.0,31.0,,,728.0,,,76.0,,4.0,,,,154.0,4504.0,,6565.0,537.0,,149.0,,,190.0,,1085.0,1968.0,,,1392.0,76.0,124.0,58.0,,134.0,1731.0,,3699.0,4855.0,3120.0,-71.0,,1991.0,2866.0,6565.0
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2010-12-01 00:00:00,1.0,,,1.0,49.0,,,-12.0,,35.0,84.0,,,,,34.0,19.0,,,-15.0,,1.0,,,,,,,,0.0,,,,0.0,20.0,,104.0,,,1.0,,,0.0,,31.0,32.0,,,41.0,,0.0,0.0,,26.0,67.0,,100.0,16.0,,,,,4.0,104.0
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2011-12-01 00:00:00,0.0,,,0.0,46.0,,,-12.0,,34.0,81.0,,,,,34.0,17.0,,,-17.0,,1.0,,,,,,,,0.0,,,,0.0,19.0,,100.0,,,3.0,,,1.0,,29.0,33.0,,,42.0,,0.0,0.0,,21.0,63.0,,96.0,16.0,,,,,4.0,100.0
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2012-12-01 00:00:00,0.0,,0.0,0.0,46.0,,,-11.0,,37.0,83.0,,,,,35.0,17.0,,,-18.0,,1.0,,,,,,,,0.0,,,,0.0,19.0,,102.0,,,5.0,,,0.0,,35.0,41.0,,,40.0,,0.0,0.0,,16.0,56.0,,97.0,16.0,,,,,5.0,102.0
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2013-12-01 00:00:00,1.0,,0.0,1.0,40.0,,,-4.0,,23.0,64.0,,,,,35.0,16.0,,,-20.0,,1.0,,,,,,,,0.0,,,,0.0,17.0,,81.0,,,10.0,,,0.0,,22.0,33.0,,,36.0,,1.0,,,14.0,52.0,,85.0,,,,,,-4.0,81.0
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2014-12-01 00:00:00,0.0,,0.0,0.0,27.0,,,30.0,,20.0,47.0,,,,,35.0,14.0,,,-21.0,,1.0,,2.0,,,,,,0.0,,,,0.0,17.0,,64.0,,,48.0,,,1.0,,27.0,75.0,,,,,,1.0,,9.0,10.0,,86.0,,-52.0,,,,-21.0,64.0
20180209,ELLAKTOR,ELLAKTOR (CR),2012-12-01 00:00:00,789.0,,134.0,922.0,43.0,,,399.0,,1186.0,2153.0,,,,,771.0,464.0,,,-307.0,,1079.0,,,,,,1.0,,288.0,,,,617.0,2201.0,,4354.0,816.0,,553.0,,,11.0,,43.0,1422.0,,,1204.0,,109.0,42.0,8.0,356.0,1964.0,,3387.0,524.0,71.0,-27.0,,,967.0,4354.0
20180209,ELLAKTOR,ELLAKTOR (CR),2013-12-01 00:00:00,899.0,,37.0,935.0,39.0,,,383.0,,1055.0,2031.0,,,,,758.0,430.0,,,-328.0,,1053.0,,,,,,1.0,,258.0,,,,591.0,2132.0,,4163.0,,,247.0,,,34.0,,871.0,1153.0,,,1407.0,2.0,111.0,58.0,8.0,331.0,2117.0,,3271.0,524.0,13.0,-27.0,,,892.0,4163.0
20180209,ELLAKTOR,ELLAKTOR (CR),2014-12-01 00:00:00,680.0,,2.0,682.0,35.0,,,899.0,,1271.0,1990.0,,,,,834.0,470.0,,,-364.0,,1005.0,,,,,,1.0,,235.0,,,,632.0,2180.0,,4170.0,,,274.0,,,18.0,,942.0,1235.0,,,1274.0,2.0,101.0,72.0,,442.0,2053.0,,3288.0,,10.0,-27.0,,,881.0,4170.0
20180209,ELLAKTOR,ELLAKTOR (CR),2015-12-01 00:00:00,450.0,,114.0,564.0,45.0,,,403.0,,1304.0,1916.0,,,,,936.0,508.0,,,-427.0,,954.0,,,,,,4.0,,233.0,,,,570.0,2106.0,,4022.0,,,322.0,,,7.0,,986.0,1315.0,,,1169.0,1.0,103.0,73.0,,402.0,1908.0,,3224.0,524.0,-101.0,-27.0,,,798.0,4022.0
20180209,ELLAKTOR,ELLAKTOR (CR),2016-12-01 00:00:00,496.0,,42.0,539.0,46.0,,,399.0,,1214.0,1803.0,,,,,946.0,469.0,,,-478.0,,692.0,,,,,,3.0,,222.0,,,,840.0,2076.0,,3879.0,,,237.0,,,44.0,,1035.0,1317.0,,,1188.0,4.0,90.0,76.0,,388.0,1891.0,,3208.0,524.0,-225.0,-27.0,,,671.0,3879.0
20180209,ELPE,HELLENIC PETROLEUM (CR),2012-12-01 00:00:00,901.0,,,901.0,1220.0,,,-826.0,,791.0,2912.0,,,,,5645.0,3550.0,,,-2095.0,,158.0,,,,,,,,121.0,,,,763.0,4492.0,,7404.0,,,2375.0,,,,,1926.0,4302.0,,,378.0,5.0,84.0,20.0,105.0,35.0,729.0,,5030.0,,826.0,,,2374.0,,7404.0
20180209,ELPE,HELLENIC PETROLEUM (CR),2013-12-01 00:00:00,960.0,,5.0,965.0,1005.0,,,-513.0,,737.0,2707.0,,,,,5741.0,3463.0,,,-2278.0,,144.0,,,,,,,,116.0,,,,799.0,4470.0,,7177.0,,,1338.0,,,,,2149.0,3488.0,,,1307.0,5.0,45.0,64.0,87.0,31.0,1591.0,,5078.0,,513.0,,,2099.0,,7177.0
20180209,ELPE,HELLENIC PETROLEUM (CR),2014-12-01 00:00:00,1593.0,,,1593.0,544.0,,,273.0,,899.0,3036.0,,,,,4406.0,2768.0,,,-1638.0,,11.0,,,,,,,,,,,,803.0,3757.0,,6793.0,,,1010.0,,,,,2756.0,3767.0,,,1760.0,,,175.0,,89.0,1850.0,,5616.0,,-273.0,,,1177.0,,6793.0
